country,year,sex,age,suicides_no,population
Netherlands,2010,female,25-34,53.0,997025.0
Netherlands,2010,female,35-54,208.0,2448571.0
Netherlands,2010,female,05-14,1.0,970105.0
Netherlands,2010,female,55-74,143.0,1809756.0
Netherlands,2010,female,75+,46.0,714774.0
Netherlands,2010,male,15-24,97.0,1034368.0
Netherlands,2010,male,25-34,115.0,1005583.0
Netherlands,2010,male,35-54,496.0,2479310.0
Netherlands,2010,male,05-14,5.0,1015895.0
Netherlands,2010,male,55-74,332.0,1774913.0
Netherlands,2010,male,75+,82.0,440573.0
Netherlands,2011,female,15-24,38.0,1004949.0
Netherlands,2011,female,25-34,63.0,1002441.0
Netherlands,2011,female,35-54,210.0,2433362.0
Netherlands,2011,female,05-14,1.0,967820.0
Netherlands,2011,female,55-74,161.0,1847013.0
Netherlands,2011,female,75+,40.0,724633.0
Netherlands,2011,male,15-24,85.0,1039605.0
Netherlands,2011,male,25-34,138.0,1010996.0
Netherlands,2011,male,35-54,504.0,2459735.0
Netherlands,2011,male,05-14,3.0,1013127.0
Netherlands,2011,male,55-74,316.0,1813398.0
Netherlands,2011,male,75+,91.0,455083.0
Netherlands,2012,female,15-24,33.0,1006742.0
Netherlands,2012,female,25-34,58.0,1008927.0
Netherlands,2012,female,35-54,240.0,2414858.0
Netherlands,2012,female,05-14,2.0,963480.0
Netherlands,2012,female,55-74,182.0,1885068.0
Netherlands,2012,female,75+,55.0,734017.0
Netherlands,2012,male,15-24,97.0,1041845.0
Netherlands,2012,male,25-34,143.0,1017789.0
Netherlands,2012,male,35-54,532.0,2436155.0
Netherlands,2012,male,05-14,4.0,1008342.0
Netherlands,2012,male,55-74,319.0,1852538.0
Netherlands,2012,male,75+,91.0,469742.0
Netherlands,2013,female,15-24,46.0,1009345.0
Netherlands,2013,female,25-34,46.0,1014090.0
Netherlands,2013,female,35-54,209.0,2394702.0
Netherlands,2013,female,05-14,3.0,956989.0
Netherlands,2013,female,55-74,186.0,1922945.0
Netherlands,2013,female,75+,59.0,744083.0
Netherlands,2013,male,15-24,93.0,1044562.0
Netherlands,2013,male,25-34,137.0,1024168.0
Netherlands,2013,male,35-54,555.0,2410644.0
Netherlands,2013,male,05-14,4.0,1002074.0
Netherlands,2013,male,55-74,409.0,1890352.0
Netherlands,2013,male,75+,109.0,485554.0
Netherlands,2014,female,15-24,48.0,1009345.0
Netherlands,2014,female,25-34,54.0,1014090.0
Netherlands,2014,female,35-54,228.0,2394702.0
Netherlands,2014,female,05-14,1.0,956989.0
Netherlands,2014,female,55-74,197.0,1922945.0
Netherlands,2014,female,75+,61.0,744083.0
Netherlands,2014,male,15-24,81.0,1044562.0
Netherlands,2014,male,25-34,117.0,1024168.0
Netherlands,2014,male,35-54,563.0,2410644.0
Netherlands,2014,male,05-14,1.0,1002074.0
Netherlands,2014,male,55-74,391.0,1890352.0
Netherlands,2014,male,75+,97.0,485554.0
Netherlands,2015,female,15-24,34.0,1018674.0
Netherlands,2015,female,25-34,65.0,1030867.0
Netherlands,2015,female,35-54,211.0,2353550.0
Netherlands,2015,female,05-14,6.0,943082.0
Netherlands,2015,female,55-74,220.0,1998082.0
Netherlands,2015,female,75+,55.0,770107.0
Netherlands,2015,male,15-24,89.0,1058675.0
Netherlands,2015,male,25-34,146.0,1045012.0
Netherlands,2015,male,35-54,499.0,2362263.0
Netherlands,2015,male,05-14,1.0,987750.0
Netherlands,2015,male,55-74,418.0,1966083.0
Netherlands,2015,male,75+,129.0,523197.0
Netherlands,2016,female,15-24,35.0,1025443.0
Netherlands,2016,female,25-34,65.0,1043372.0
Netherlands,2016,female,35-54,217.0,2334777.0
Netherlands,2016,female,05-14,3.0,935592.0
Netherlands,2016,female,55-74,209.0,2037375.0
Netherlands,2016,female,75+,87.0,781301.0
Netherlands,2016,male,15-24,77.0,1067719.0
Netherlands,2016,male,25-34,159.0,1061905.0
Netherlands,2016,male,35-54,478.0,2341693.0
Netherlands,2016,male,05-14,6.0,980607.0
Netherlands,2016,male,55-74,436.0,2004642.0
Netherlands,2016,male,75+,123.0,541327.0
Singapore,1979,female,15-24,31.0,275600.0
Singapore,1979,female,25-34,25.0,204900.0
Singapore,1979,female,35-54,20.0,227100.0
Singapore,1979,female,05-14,4.0,230100.0
Singapore,1979,female,55-74,18.0,107800.0
Singapore,1979,female,75+,14.0,17100.0
Singapore,1979,male,15-24,22.0,290000.0
Singapore,1979,male,25-34,20.0,211100.0
Singapore,1979,male,35-54,29.0,237400.0
Singapore,1979,male,05-14,1.0,243500.0
Singapore,1979,male,55-74,50.0,108200.0
Singapore,1979,male,75+,12.0,9900.0
Singapore,1980,female,15-24,33.0,282600.0
Singapore,1980,female,25-34,23.0,227800.0
Singapore,1980,female,35-54,23.0,229200.0
Singapore,1980,female,05-14,1.0,222800.0
Singapore,1980,female,55-74,26.0,107800.0
Singapore,1980,female,75+,11.0,19200.0
Singapore,1980,male,15-24,27.0,301000.0
Singapore,1980,male,25-34,42.0,236800.0
Singapore,1980,male,35-54,29.0,238500.0
Singapore,1980,male,05-14,3.0,236700.0
Singapore,1980,male,55-74,38.0,105900.0
Singapore,1980,male,75+,13.0,12100.0
Singapore,1981,female,15-24,18.0,280800.0
Singapore,1981,female,25-34,19.0,240400.0
Singapore,1981,female,35-54,15.0,235700.0
Singapore,1981,female,05-14,0.0,216400.0
Singapore,1981,female,55-74,22.0,110300.0
Singapore,1981,female,75+,10.0,20000.0
Singapore,1981,male,15-24,16.0,299100.0
Singapore,1981,male,25-34,36.0,249800.0
Singapore,1981,male,35-54,26.0,244400.0
Singapore,1981,male,05-14,2.0,230300.0
Singapore,1981,male,55-74,18.0,108600.0
Singapore,1981,male,75+,8.0,12700.0
Singapore,1982,female,15-24,24.0,276100.0
Singapore,1982,female,25-34,21.0,247400.0
Singapore,1982,female,35-54,17.0,248300.0
Singapore,1982,female,05-14,2.0,211600.0
Singapore,1982,female,55-74,22.0,113400.0
Singapore,1982,female,75+,16.0,21000.0
Singapore,1982,male,15-24,24.0,293700.0
Singapore,1982,male,25-34,31.0,257500.0
Singapore,1982,male,35-54,30.0,256100.0
Singapore,1982,male,05-14,1.0,226100.0
Singapore,1982,male,55-74,40.0,111800.0
Singapore,1982,male,75+,10.0,13400.0
Singapore,1983,female,15-24,24.0,269900.0
Singapore,1983,female,25-34,32.0,254500.0
Singapore,1983,female,35-54,17.0,259900.0
Singapore,1983,female,05-14,0.0,206900.0
Singapore,1983,female,55-74,16.0,117200.0
Singapore,1983,female,75+,22.0,21900.0
Singapore,1983,male,15-24,28.0,287100.0
Singapore,1983,male,25-34,39.0,265700.0
Singapore,1983,male,35-54,41.0,267600.0
Singapore,1983,male,05-14,0.0,221100.0
Singapore,1983,male,55-74,38.0,115000.0
Singapore,1983,male,75+,10.0,14200.0
Singapore,1984,female,15-24,22.0,262100.0
Singapore,1984,female,25-34,21.0,260800.0
Singapore,1984,female,35-54,18.0,272500.0
Singapore,1984,female,05-14,0.0,203900.0
Singapore,1984,female,55-74,23.0,121300.0
Singapore,1984,female,75+,9.0,23100.0
Singapore,1984,male,15-24,14.0,278000.0
Singapore,1984,male,25-34,29.0,273100.0
Singapore,1984,male,35-54,39.0,280000.0
Singapore,1984,male,05-14,0.0,218900.0
Singapore,1984,male,55-74,25.0,118700.0
Singapore,1984,male,75+,11.0,14900.0
Singapore,1985,female,15-24,25.0,253400.0
Singapore,1985,female,25-34,35.0,266700.0
Singapore,1985,female,35-54,27.0,285200.0
Singapore,1985,female,05-14,3.0,200400.0
Singapore,1985,female,55-74,25.0,125100.0
Singapore,1985,female,75+,19.0,24500.0
Singapore,1985,male,15-24,27.0,268000.0
Singapore,1985,male,25-34,52.0,280500.0
Singapore,1985,male,35-54,49.0,292500.0
Singapore,1985,male,05-14,0.0,215900.0
Singapore,1985,male,55-74,39.0,122400.0
Singapore,1985,male,75+,23.0,15900.0
Singapore,1986,female,15-24,16.0,246400.0
Singapore,1986,female,25-34,35.0,273000.0
Singapore,1986,female,35-54,34.0,297800.0
Singapore,1986,female,05-14,0.0,198300.0
Singapore,1986,female,55-74,20.0,128500.0
Singapore,1986,female,75+,30.0,26000.0
Singapore,1986,male,15-24,31.0,260000.0
Singapore,1986,male,25-34,46.0,288100.0
Singapore,1986,male,35-54,54.0,304500.0
Singapore,1986,male,05-14,2.0,213700.0
Singapore,1986,male,55-74,44.0,125800.0
Singapore,1986,male,75+,14.0,17200.0
Singapore,1987,female,15-24,16.0,240100.0
Singapore,1987,female,25-34,36.0,277400.0
Singapore,1987,female,35-54,33.0,311000.0
Singapore,1987,female,05-14,0.0,195600.0
Singapore,1987,female,55-74,29.0,132300.0
Singapore,1987,female,75+,16.0,27700.0
Singapore,1987,male,15-24,21.0,253600.0
Singapore,1987,male,25-34,48.0,293500.0
Singapore,1987,male,35-54,43.0,318100.0
Singapore,1987,male,05-14,0.0,211300.0
Singapore,1987,male,55-74,42.0,128900.0
Singapore,1987,male,75+,17.0,18300.0
Singapore,1988,female,15-24,25.0,229800.0
Singapore,1988,female,25-34,33.0,277100.0
Singapore,1988,female,35-54,34.0,314300.0
Singapore,1988,female,05-14,4.0,193900.0
Singapore,1988,female,55-74,23.0,136200.0
Singapore,1988,female,75+,27.0,31800.0
Singapore,1988,male,15-24,31.0,241600.0
Singapore,1988,male,25-34,52.0,288000.0
Singapore,1988,male,35-54,63.0,319100.0
Singapore,1988,male,05-14,1.0,208600.0
Singapore,1988,male,55-74,43.0,131400.0
Singapore,1988,male,75+,30.0,21600.0
Singapore,1989,female,15-24,35.0,224700.0
Singapore,1989,female,25-34,38.0,280700.0
Singapore,1989,female,35-54,40.0,329800.0
Singapore,1989,female,05-14,0.0,192300.0
Singapore,1989,female,55-74,33.0,141000.0
Singapore,1989,female,75+,33.0,33500.0
Singapore,1989,male,15-24,32.0,236800.0
Singapore,1989,male,25-34,50.0,290700.0
Singapore,1989,male,35-54,65.0,336500.0
Singapore,1989,male,05-14,2.0,207000.0
Singapore,1989,male,55-74,41.0,135300.0
Singapore,1989,male,75+,25.0,22800.0
Singapore,1990,female,15-24,17.0,225500.0
Singapore,1990,female,25-34,43.0,289400.0
Singapore,1990,female,35-54,42.0,349400.0
Singapore,1990,female,05-14,1.0,194700.0
Singapore,1990,female,55-74,27.0,147100.0
Singapore,1990,female,75+,23.0,35400.0
Singapore,1990,male,15-24,31.0,236800.0
Singapore,1990,male,25-34,47.0,299900.0
Singapore,1990,male,35-54,63.0,359200.0
Singapore,1990,male,05-14,2.0,209400.0
Singapore,1990,male,55-74,39.0,140900.0
Singapore,1990,male,75+,19.0,24100.0
Singapore,1991,female,15-24,16.0,221500.0
Singapore,1991,female,25-34,28.0,292600.0
Singapore,1991,female,35-54,25.0,369500.0
Singapore,1991,female,05-14,4.0,195900.0
Singapore,1991,female,55-74,25.0,150800.0
Singapore,1991,female,75+,21.0,36700.0
Singapore,1991,male,15-24,25.0,231300.0
Singapore,1991,male,25-34,44.0,301200.0
Singapore,1991,male,35-54,54.0,379500.0
Singapore,1991,male,05-14,0.0,211000.0
Singapore,1991,male,55-74,38.0,144300.0
Singapore,1991,male,75+,16.0,25000.0
Singapore,1992,female,15-24,9.0,220000.0
Singapore,1992,female,25-34,28.0,293200.0
Singapore,1992,female,35-54,32.0,391200.0
Singapore,1992,female,05-14,1.0,195800.0
Singapore,1992,female,55-74,27.0,153300.0
Singapore,1992,female,75+,20.0,38200.0
Singapore,1992,male,15-24,21.0,228100.0
Singapore,1992,male,25-34,43.0,299300.0
Singapore,1992,male,35-54,53.0,400800.0
Singapore,1992,male,05-14,2.0,211000.0
Singapore,1992,male,55-74,26.0,147100.0
Singapore,1992,male,75+,15.0,26000.0
Singapore,1993,female,15-24,13.0,217700.0
Singapore,1993,female,25-34,19.0,292900.0
Singapore,1993,female,35-54,28.0,411300.0
Singapore,1993,female,05-14,1.0,200800.0
Singapore,1993,female,55-74,21.0,157900.0
Singapore,1993,female,75+,20.0,39500.0
Singapore,1993,male,15-24,19.0,224300.0
Singapore,1993,male,25-34,36.0,296600.0
Singapore,1993,male,35-54,56.0,420500.0
Singapore,1993,male,05-14,0.0,216300.0
Singapore,1993,male,55-74,31.0,151200.0
Singapore,1993,male,75+,26.0,26800.0
Singapore,1994,female,15-24,19.0,216300.0
Singapore,1994,female,25-34,17.0,291500.0
Singapore,1994,female,35-54,39.0,429400.0
Singapore,1994,female,05-14,2.0,207500.0
Singapore,1994,female,55-74,26.0,165300.0
Singapore,1994,female,75+,23.0,40500.0
Singapore,1994,male,15-24,24.0,222900.0
Singapore,1994,male,25-34,35.0,291200.0
Singapore,1994,male,35-54,69.0,439100.0
Singapore,1994,male,05-14,1.0,223300.0
Singapore,1994,male,55-74,37.0,157700.0
Singapore,1994,male,75+,24.0,27500.0
Singapore,1995,female,15-24,16.0,215400.0
Singapore,1995,female,25-34,20.0,289600.0
Singapore,1995,female,35-54,50.0,447500.0
Singapore,1995,female,05-14,0.0,212200.0
Singapore,1995,female,55-74,28.0,172900.0
Singapore,1995,female,75+,24.0,41800.0
Singapore,1995,male,15-24,23.0,221900.0
Singapore,1995,male,25-34,31.0,286200.0
Singapore,1995,male,35-54,92.0,457000.0
Singapore,1995,male,05-14,2.0,228000.0
Singapore,1995,male,55-74,46.0,164600.0
Singapore,1995,male,75+,32.0,28200.0
Singapore,1996,female,15-24,6.0,213600.0
Singapore,1996,female,25-34,17.0,289000.0
Singapore,1996,female,35-54,21.0,465900.0
Singapore,1996,female,05-14,3.0,217600.0
Singapore,1996,female,55-74,19.0,180800.0
Singapore,1996,female,75+,21.0,42600.0
Singapore,1996,male,15-24,20.0,220500.0
Singapore,1996,male,25-34,34.0,283600.0
Singapore,1996,male,35-54,50.0,475400.0
Singapore,1996,male,05-14,1.0,234000.0
Singapore,1996,male,55-74,21.0,171300.0
Singapore,1996,male,75+,26.0,28800.0
Singapore,1997,female,15-24,10.0,211600.0
Singapore,1997,female,25-34,29.0,289500.0
Singapore,1997,female,35-54,34.0,485900.0
Singapore,1997,female,05-14,1.0,223100.0
Singapore,1997,female,55-74,18.0,186200.0
Singapore,1997,female,75+,15.0,43700.0
Singapore,1997,male,15-24,15.0,218600.0
Singapore,1997,male,25-34,44.0,282000.0
Singapore,1997,male,35-54,74.0,495200.0
Singapore,1997,male,05-14,3.0,238600.0
Singapore,1997,male,55-74,36.0,176100.0
Singapore,1997,male,75+,24.0,29500.0
Singapore,1998,female,15-24,15.0,209400.0
Singapore,1998,female,25-34,24.0,291400.0
Singapore,1998,female,35-54,34.0,507300.0
Singapore,1998,female,05-14,0.0,228200.0
Singapore,1998,female,55-74,35.0,191000.0
Singapore,1998,female,75+,20.0,45000.0
Singapore,1998,male,15-24,22.0,216100.0
Singapore,1998,male,25-34,41.0,281300.0
Singapore,1998,male,35-54,69.0,515800.0
Singapore,1998,male,05-14,3.0,243800.0
Singapore,1998,male,55-74,45.0,180700.0
Singapore,1998,male,75+,20.0,30200.0
Singapore,1999,female,15-24,8.0,207400.0
Singapore,1999,female,25-34,16.0,289800.0
Singapore,1999,female,35-54,39.0,527100.0
Singapore,1999,female,05-14,3.0,234400.0
Singapore,1999,female,55-74,16.0,197700.0
Singapore,1999,female,75+,8.0,46100.0
Singapore,1999,male,15-24,15.0,214200.0
Singapore,1999,male,25-34,31.0,277300.0
Singapore,1999,male,35-54,75.0,535500.0
Singapore,1999,male,05-14,2.0,249900.0
Singapore,1999,male,55-74,43.0,186300.0
Singapore,1999,male,75+,21.0,31400.0
Singapore,2000,female,15-24,16.0,208300.0
Singapore,2000,female,25-34,17.0,286400.0
Singapore,2000,female,35-54,44.0,548100.0
Singapore,2000,female,05-14,1.0,238100.0
Singapore,2000,female,55-74,16.0,201600.0
Singapore,2000,female,75+,11.0,47400.0
Singapore,2000,male,15-24,14.0,215200.0
Singapore,2000,male,25-34,34.0,271100.0
Singapore,2000,male,35-54,87.0,555800.0
Singapore,2000,male,05-14,5.0,253800.0
Singapore,2000,male,55-74,48.0,189200.0
Singapore,2000,male,75+,16.0,32600.0
Singapore,2001,female,15-24,16.0,209200.0
Singapore,2001,female,25-34,21.0,283700.0
Singapore,2001,female,35-54,44.0,566000.0
Singapore,2001,female,05-14,2.0,242800.0
Singapore,2001,female,55-74,20.0,207900.0
Singapore,2001,female,75+,12.0,50200.0
Singapore,2001,male,15-24,21.0,216300.0
Singapore,2001,male,25-34,43.0,265800.0
Singapore,2001,male,35-54,65.0,573200.0
Singapore,2001,male,05-14,3.0,258300.0
Singapore,2001,male,55-74,40.0,194800.0
Singapore,2001,male,75+,18.0,34800.0
Singapore,2002,female,15-24,20.0,209600.0
Singapore,2002,female,25-34,20.0,286100.0
Singapore,2002,female,35-54,52.0,576200.0
Singapore,2002,female,05-14,0.0,247700.0
Singapore,2002,female,55-74,18.0,220400.0
Singapore,2002,female,75+,19.0,53600.0
Singapore,2002,male,15-24,15.0,216400.0
Singapore,2002,male,25-34,38.0,265900.0
Singapore,2002,male,35-54,87.0,582400.0
Singapore,2002,male,05-14,0.0,263200.0
Singapore,2002,male,55-74,33.0,206500.0
Singapore,2002,male,75+,19.0,37200.0
Singapore,2003,female,15-24,13.0,214300.0
Singapore,2003,female,25-34,20.0,286600.0
Singapore,2003,female,35-54,42.0,586600.0
Singapore,2003,female,05-14,2.0,248900.0
Singapore,2003,female,55-74,26.0,232800.0
Singapore,2003,female,75+,16.0,57000.0
Singapore,2003,male,15-24,24.0,221500.0
Singapore,2003,male,25-34,38.0,263800.0
Singapore,2003,male,35-54,76.0,592400.0
Singapore,2003,male,05-14,2.0,264100.0
Singapore,2003,male,55-74,39.0,218800.0
Singapore,2003,male,75+,22.0,39400.0
Singapore,2004,female,15-24,10.0,220500.0
Singapore,2004,female,25-34,18.0,287900.0
Singapore,2004,female,35-54,52.0,597700.0
Singapore,2004,female,05-14,4.0,243800.0
Singapore,2004,female,55-74,32.0,246500.0
Singapore,2004,female,75+,14.0,60900.0
Singapore,2004,male,15-24,13.0,228400.0
Singapore,2004,male,25-34,34.0,263100.0
Singapore,2004,male,35-54,87.0,598400.0
Singapore,2004,male,05-14,1.0,260300.0
Singapore,2004,male,55-74,46.0,231800.0
Singapore,2004,male,75+,24.0,42100.0
Singapore,2005,female,15-24,13.0,225500.0
Singapore,2005,female,25-34,15.0,289600.0
Singapore,2005,female,35-54,50.0,604300.0
Singapore,2005,female,05-14,3.0,244900.0
Singapore,2005,female,55-74,27.0,259500.0
Singapore,2005,female,75+,11.0,64200.0
Singapore,2005,male,15-24,16.0,233900.0
Singapore,2005,male,25-34,37.0,265600.0
Singapore,2005,male,35-54,99.0,605700.0
Singapore,2005,male,05-14,0.0,260000.0
Singapore,2005,male,55-74,56.0,245000.0
Singapore,2005,male,75+,32.0,44200.0
Singapore,2006,female,15-24,3.0,231800.0
Singapore,2006,female,25-34,24.0,292800.0
Singapore,2006,female,35-54,55.0,616100.0
Singapore,2006,female,05-14,1.0,243400.0
Singapore,2006,female,55-74,39.0,273400.0
Singapore,2006,female,75+,19.0,67600.0
Singapore,2006,male,15-24,15.0,240400.0
Singapore,2006,male,25-34,25.0,267200.0
Singapore,2006,male,35-54,118.0,615500.0
Singapore,2006,male,05-14,1.0,258200.0
Singapore,2006,male,55-74,58.0,258800.0
Singapore,2006,male,75+,14.0,46700.0
Singapore,2007,female,15-24,10.0,233600.0
Singapore,2007,female,25-34,18.0,285500.0
Singapore,2007,female,35-54,46.0,608800.0
Singapore,2007,female,05-14,0.0,235100.0
Singapore,2007,female,55-74,40.0,281800.0
Singapore,2007,female,75+,17.0,68300.0
Singapore,2007,male,15-24,24.0,242200.0
Singapore,2007,male,25-34,28.0,263500.0
Singapore,2007,male,35-54,77.0,609000.0
Singapore,2007,male,05-14,0.0,249800.0
Singapore,2007,male,55-74,41.0,267000.0
Singapore,2007,male,75+,27.0,45000.0
Singapore,2008,female,15-24,11.0,240800.0
Singapore,2008,female,25-34,14.0,287100.0
Singapore,2008,female,35-54,45.0,616400.0
Singapore,2008,female,05-14,0.0,232100.0
Singapore,2008,female,55-74,29.0,296800.0
Singapore,2008,female,75+,13.0,71800.0
Singapore,2008,male,15-24,9.0,247500.0
Singapore,2008,male,25-34,27.0,265900.0
Singapore,2008,male,35-54,93.0,615400.0
Singapore,2008,male,05-14,1.0,245300.0
Singapore,2008,male,55-74,49.0,282300.0
Singapore,2008,male,75+,28.0,47500.0
Singapore,2009,female,15-24,11.0,250100.0
Singapore,2009,female,25-34,9.0,296900.0
Singapore,2009,female,35-54,40.0,626800.0
Singapore,2009,female,05-14,3.0,228900.0
Singapore,2009,female,55-74,33.0,313500.0
Singapore,2009,female,75+,18.0,75900.0
Singapore,2009,male,15-24,21.0,254400.0
Singapore,2009,male,25-34,41.0,274700.0
Singapore,2009,male,35-54,99.0,623400.0
Singapore,2009,male,05-14,2.0,241200.0
Singapore,2009,male,55-74,50.0,299900.0
Singapore,2009,male,75+,22.0,50400.0
Singapore,2010,female,15-24,13.0,252900.0
Singapore,2010,female,25-34,12.0,296900.0
Singapore,2010,female,35-54,34.0,630600.0
Singapore,2010,female,05-14,0.0,224500.0
Singapore,2010,female,55-74,28.0,329000.0
Singapore,2010,female,75+,12.0,80900.0
Singapore,2010,male,15-24,7.0,257900.0
Singapore,2010,male,25-34,20.0,274300.0
Singapore,2010,male,35-54,94.0,625200.0
Singapore,2010,male,05-14,1.0,235500.0
Singapore,2010,male,55-74,48.0,315800.0
Singapore,2010,male,75+,27.0,53300.0
Singapore,2011,female,15-24,14.0,255000.0
Singapore,2011,female,25-34,8.0,291100.0
Singapore,2011,female,35-54,35.0,631700.0
Singapore,2011,female,05-14,0.0,219200.0
Singapore,2011,female,55-74,42.0,347600.0
Singapore,2011,female,75+,12.0,84300.0
Singapore,2011,male,15-24,12.0,260800.0
Singapore,2011,male,25-34,18.0,269000.0
Singapore,2011,male,35-54,81.0,623200.0
Singapore,2011,male,05-14,0.0,229400.0
Singapore,2011,male,55-74,68.0,333700.0
Singapore,2011,male,75+,18.0,55900.0
Singapore,2012,female,15-24,17.0,258600.0
Singapore,2012,female,25-34,15.0,286200.0
Singapore,2012,female,35-54,66.0,632900.0
Singapore,2012,female,05-14,1.0,214900.0
Singapore,2012,female,55-74,35.0,366600.0
Singapore,2012,female,75+,15.0,87100.0
Singapore,2012,male,15-24,19.0,264800.0
Singapore,2012,male,25-34,22.0,263800.0
Singapore,2012,male,35-54,89.0,621200.0
Singapore,2012,male,05-14,1.0,224700.0
Singapore,2012,male,55-74,91.0,352500.0
Singapore,2012,male,75+,21.0,58300.0
Singapore,2013,female,15-24,15.0,257932.0
Singapore,2013,female,25-34,13.0,287210.0
Singapore,2013,female,35-54,40.0,631208.0
Singapore,2013,female,05-14,0.0,211362.0
Singapore,2013,female,55-74,30.0,384544.0
Singapore,2013,female,75+,14.0,91216.0
Singapore,2013,male,15-24,30.0,264023.0
Singapore,2013,male,25-34,29.0,265275.0
Singapore,2013,male,35-54,77.0,616200.0
Singapore,2013,male,05-14,0.0,220586.0
Singapore,2013,male,55-74,84.0,370242.0
Singapore,2013,male,75+,25.0,61658.0
Singapore,2014,female,15-24,5.0,251839.0
Singapore,2014,female,25-34,9.0,289688.0
Singapore,2014,female,35-54,46.0,630881.0
Singapore,2014,female,05-14,1.0,209039.0
Singapore,2014,female,55-74,34.0,400651.0
Singapore,2014,female,75+,10.0,97390.0
Singapore,2014,male,15-24,20.0,259416.0
Singapore,2014,male,25-34,30.0,268258.0
Singapore,2014,male,35-54,73.0,611207.0
Singapore,2014,male,05-14,1.0,217547.0
Singapore,2014,male,55-74,97.0,387256.0
Singapore,2014,male,75+,29.0,66198.0
Singapore,2015,female,15-24,15.0,249249.0
Singapore,2015,female,25-34,18.0,291298.0
Singapore,2015,female,35-54,36.0,629999.0
Singapore,2015,female,05-14,1.0,205578.0
Singapore,2015,female,55-74,28.0,416616.0
Singapore,2015,female,75+,13.0,103599.0
Singapore,2015,male,15-24,19.0,257780.0
Singapore,2015,male,25-34,30.0,270351.0
Singapore,2015,male,35-54,79.0,606327.0
Singapore,2015,male,05-14,2.0,213262.0
Singapore,2015,male,55-74,73.0,403996.0
Singapore,2015,male,75+,15.0,71060.0
Spain,1980,female,15-24,33.0,3045100.0
Spain,1980,female,25-34,32.0,2456900.0
Spain,1980,female,35-54,122.0,4509700.0
Spain,1980,female,05-14,1.0,3206400.0
Spain,1980,female,55-74,165.0,3414400.0
Spain,1980,female,75+,62.0,972900.0
Spain,1980,male,15-24,134.0,3114000.0
Spain,1980,male,25-34,154.0,2486400.0
Spain,1980,male,35-54,360.0,4395800.0
Spain,1980,male,05-14,6.0,3430300.0
Spain,1980,male,55-74,421.0,2818200.0
Spain,1980,male,75+,162.0,568800.0
Spain,1981,female,15-24,38.0,3075500.0
Spain,1981,female,25-34,40.0,2501200.0
Spain,1981,female,35-54,130.0,4515400.0
Spain,1981,female,05-14,3.0,3183700.0
Spain,1981,female,55-74,169.0,3470900.0
Spain,1981,female,75+,70.0,1009600.0
Spain,1981,male,15-24,159.0,3157500.0
Spain,1981,male,25-34,139.0,2532100.0
Spain,1981,male,35-54,372.0,4407000.0
Spain,1981,male,05-14,17.0,3405700.0
Spain,1981,male,55-74,407.0,2875100.0
Spain,1981,male,75+,174.0,593300.0
Spain,1982,female,15-24,44.0,3105300.0
Spain,1982,female,25-34,42.0,2545900.0
Spain,1982,female,35-54,136.0,4520900.0
Spain,1982,female,05-14,2.0,3160100.0
Spain,1982,female,55-74,218.0,3527100.0
Spain,1982,female,75+,73.0,1047500.0
Spain,1982,male,15-24,140.0,3200600.0
Spain,1982,male,25-34,178.0,2578100.0
Spain,1982,male,35-54,378.0,4418200.0
Spain,1982,male,05-14,12.0,3379900.0
Spain,1982,male,55-74,439.0,2932400.0
Spain,1982,male,75+,189.0,618800.0
Spain,1983,female,15-24,45.0,3153300.0
Spain,1983,female,25-34,58.0,2576100.0
Spain,1983,female,35-54,143.0,4531700.0
Spain,1983,female,05-14,3.0,3172500.0
Spain,1983,female,55-74,239.0,3573000.0
Spain,1983,female,75+,100.0,1097700.0
Spain,1983,male,15-24,174.0,3265000.0
Spain,1983,male,25-34,184.0,2610300.0
Spain,1983,male,35-54,431.0,4450600.0
Spain,1983,male,05-14,12.0,3364200.0
Spain,1983,male,55-74,535.0,2993100.0
Spain,1983,male,75+,257.0,646500.0
Spain,1984,female,15-24,50.0,3178100.0
Spain,1984,female,25-34,57.0,2624500.0
Spain,1984,female,35-54,165.0,4538800.0
Spain,1984,female,05-14,4.0,3143400.0
Spain,1984,female,55-74,257.0,3628000.0
Spain,1984,female,75+,124.0,1137000.0
Spain,1984,male,15-24,196.0,3301900.0
Spain,1984,male,25-34,210.0,2659100.0
Spain,1984,male,35-54,542.0,4461500.0
Spain,1984,male,05-14,14.0,3335700.0
Spain,1984,male,55-74,617.0,3054100.0
Spain,1984,male,75+,257.0,669700.0
Spain,1985,female,15-24,43.0,3195300.0
Spain,1985,female,25-34,59.0,2677200.0
Spain,1985,female,35-54,174.0,4544800.0
Spain,1985,female,05-14,1.0,3104600.0
Spain,1985,female,55-74,277.0,3683300.0
Spain,1985,female,75+,131.0,1174800.0
Spain,1985,male,15-24,176.0,3330600.0
Spain,1985,male,25-34,219.0,2712700.0
Spain,1985,male,35-54,497.0,4471200.0
Spain,1985,male,05-14,8.0,3295100.0
Spain,1985,male,55-74,624.0,3115900.0
Spain,1985,male,75+,305.0,691500.0
Spain,1986,female,15-24,54.0,3207300.0
Spain,1986,female,25-34,75.0,2735700.0
Spain,1986,female,35-54,157.0,4547100.0
Spain,1986,female,05-14,9.0,3049200.0
Spain,1986,female,55-74,301.0,3738800.0
Spain,1986,female,75+,127.0,1211300.0
Spain,1986,male,15-24,227.0,3353400.0
