Year,Country,sex,age,suicides_no,population,suicides_by_pop,Happiness Rank,Happiness Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Perceptions of corruption,Generosity,crime_index,saftey_index
2013,Spain,male,75+,530.0,1676659.0,0.03161048251314071,34,6.40299987792969,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,34.12,65.88
2013,Spain,male,75+,530.0,1676659.0,0.03161048251314071,36,6.31,1.251,1.538,0.965,0.449,0.074,0.142,34.12,65.88
2015,Spain,female,15-24,47.0,2177807.0,0.0021581343066672115,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,33.85,66.15
2015,Spain,female,25-34,66.0,2884411.0,0.0022881621239136864,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,33.85,66.15
2015,Spain,female,35-54,360.0,7389698.0,0.004871646987468229,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,33.85,66.15
2015,Spain,female,05-14,1.0,2329505.0,4.2927574742273574e-05,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,33.85,66.15
2015,Spain,female,55-74,281.0,5125562.0,0.0054823256454609275,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,33.85,66.15
2015,Spain,female,75+,168.0,2624796.0,0.006400497410084441,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,33.85,66.15
2015,Spain,male,15-24,109.0,2287320.0,0.004765402304880821,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,33.85,66.15
2015,Spain,male,25-34,241.0,2897590.0,0.008317256754751362,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,33.85,66.15
2015,Spain,male,35-54,1015.0,7551081.0,0.013441784030657333,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,33.85,66.15
2015,Spain,male,05-14,7.0,2475209.0,0.000282804401567706,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,33.85,66.15
2015,Spain,male,55-74,736.0,4750328.0,0.015493666963628618,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,33.85,66.15
2015,Spain,male,75+,573.0,1693221.0,0.03384082762970693,36,6.329,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,33.85,66.15
2013,United States,female,15-24,975.0,21698877.0,0.004493320092095089,14,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,53.44,46.56
2013,United States,female,15-24,975.0,21698877.0,0.004493320092095089,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,53.44,46.56
2013,United States,female,25-34,1285.0,20951958.0,0.006133078350004329,14,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,53.44,46.56
2013,United States,female,25-34,1285.0,20951958.0,0.006133078350004329,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,53.44,46.56
2013,United States,female,35-54,3776.0,41983845.0,0.008993935643579094,14,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,53.44,46.56
2013,United States,female,35-54,3776.0,41983845.0,0.008993935643579094,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,53.44,46.56
2013,United States,female,05-14,143.0,20308672.0,0.0007041326975983462,14,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,53.44,46.56
2013,United States,female,05-14,143.0,20308672.0,0.0007041326975983462,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,53.44,46.56
2013,United States,female,55-74,2484.0,33229667.0,0.007475247946360702,14,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,53.44,46.56
2013,United States,female,55-74,2484.0,33229667.0,0.007475247946360702,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,53.44,46.56
2013,United States,female,75+,431.0,11486590.0,0.0037522014801607785,14,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,53.44,46.56
2013,United States,female,75+,431.0,11486590.0,0.0037522014801607785,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,53.44,46.56
2013,United States,male,15-24,3903.0,22735631.0,0.017166886637102793,14,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,53.44,46.56
2013,United States,male,15-24,3903.0,22735631.0,0.017166886637102793,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,53.44,46.56
2013,United States,male,25-34,5063.0,21386891.0,0.02367338010933894,14,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,53.44,46.56
2013,United States,male,25-34,5063.0,21386891.0,0.02367338010933894,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,53.44,46.56
2013,United States,male,35-54,11396.0,42085688.0,0.02707808887429855,14,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,53.44,46.56
2013,United States,male,35-54,11396.0,42085688.0,0.02707808887429855,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,53.44,46.56
2013,United States,male,05-14,252.0,21233001.0,0.0011868317625002701,14,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,53.44,46.56
2013,United States,male,05-14,252.0,21233001.0,0.0011868317625002701,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,53.44,46.56
2013,United States,male,55-74,8445.0,30405404.0,0.02777466795047354,14,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,53.44,46.56
2013,United States,male,55-74,8445.0,30405404.0,0.02777466795047354,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,53.44,46.56
2013,United States,male,75+,2990.0,7816638.0,0.03825173943068619,14,6.99300003051758,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,53.44,46.56
2013,United States,male,75+,2990.0,7816638.0,0.03825173943068619,18,6.886,1.398,1.471,0.819,0.547,0.133,0.291,53.44,46.56
2015,United States,female,15-24,1132.0,21633813.0,0.005232549620355876,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,50.01,49.99
2015,United States,female,25-34,1444.0,21555712.0,0.006698920453195887,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,50.01,49.99
2015,United States,female,35-54,4053.0,41531809.0,0.009758785127804087,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,50.01,49.99
2015,United States,female,05-14,158.0,20342901.0,0.0007766837188068704,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,50.01,49.99
2015,United States,female,55-74,2872.0,35115610.0,0.00817869887494479,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,50.01,49.99
2015,United States,female,75+,540.0,11778666.0,0.004584559915358836,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,50.01,49.99
2015,United States,male,15-24,4359.0,22615073.0,0.019274755381068195,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,50.01,49.99
2015,United States,male,25-34,5503.0,22137097.0,0.024858724700894612,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,50.01,49.99
2015,United States,male,35-54,11634.0,41658010.0,0.027927402197080467,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,50.01,49.99
2015,United States,male,05-14,255.0,21273987.0,0.001198646967303308,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,50.01,49.99
2015,United States,male,55-74,9068.0,32264697.0,0.02810502141086278,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,50.01,49.99
2015,United States,male,75+,3171.0,8171136.0,0.0388073335213121,15,7.119,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,50.01,49.99
